Itemset,Support,Count,ItemNames
"926",0.002612,89,"926 "BBB Best Low Fat Apple Butter"
"51",0.002612,89,"51 "Club Head Cheese"
"1080",0.002612,89,"1080 "High Quality Toilet Bowl Cleaner"
"651",0.002612,89,"651 "Bravo Chicken Ramen Soup"
"1164",0.002612,89,"1164 "Horatio Lemon Cookies"
"1469",0.002583,88,"1469 "Fort West Low Fat BBQ Chips"
"1116",0.002583,88,"1116 "Tri-State Onions"
"701",0.002583,88,"701 "Jumbo Small Eggs"
"1077",0.002583,88,"1077 "High Quality Paper Plates"
"556",0.002583,88,"556 "Fast Strawberry Fruit Roll"
"1074",0.002583,88,"1074 "High Quality C-Size Batteries"
"871",0.002583,88,"871 "Nationeel Raisins"
"472",0.002583,88,"472 "Red Wing Scissors"
"1458",0.002583,88,"1458 "Hermanos Honey Dew"
"507",0.002583,88,"507 "Tell Tale Macintosh Apples"
"970",0.002583,88,"970 "Just Right Large Canned Shrimp"
"1234",0.002583,88,"1234 "Plato Columbian Coffee"
"515",0.002583,88,"515 "Tell Tale Mandarin Oranges"
"154",0.002554,87,"154 "Denny Room Freshener"
"598",0.002554,87,"598 "Landslide White Sugar"
"1019",0.002554,87,"1019 "National Egg Substitute"
"852",0.002554,87,"852 "Nationeel No Salt Popcorn"
"579",0.002554,87,"579 "Walrus Chardonnay Wine"
"96",0.002554,87,"96 "Golden Turkey TV Dinner"
"766",0.002554,87,"766 "Cormorant Glass Cleaner"
"573",0.002554,87,"573 "Shady Lake Manicotti"
"36",0.002554,87,"36 "Blue Label Fancy Canned Sardines"
"800",0.002554,87,"800 "Ebony Onions"
"434",0.002554,87,"434 "Steady Buffered Aspirin"
"749",0.002554,87,"749 "Consolidated Dishwasher Detergent"
"966",0.002554,87,"966 "Just Right Canned Peas"
"34",0.002554,87,"34 "Blue Label Fancy Canned Clams"
"7",0.002554,87,"7 "Washington Diet Cola"
"251",0.002554,87,"251 "Best Choice Dried Apricots"
"170",0.002554,87,"170 "Robust Monthly Fashion Magazine"
"49",0.002554,87,"49 "Club Low Fat String Cheese"
"1457",0.002524,86,"1457 "Hermanos Cantelope"
"700",0.002524,86,"700 "Jumbo Large Brown Eggs"
"1551",0.002524,86,"1551 "CDR Oregano"
"1038",0.002524,86,"1038 "PigTail Grape Popsicles"
"736",0.002524,86,"736 "Consolidated Tartar Control Toothpaste"
"1269",0.002524,86,"1269 "Pleasant Canned Yams"
"116",0.002524,86,"116 "Faux Products Toothpaste"
"620",0.002524,86,"620 "Landslide Extra Chunky Peanut Butter"
"770",0.002524,86,"770 "Cormorant Paper Towels"
"574",0.002524,86,"574 "Shady Lake Spaghetti"
"640",0.002524,86,"640 "Bravo Canned String Beans"
"634",0.002524,86,"634 "Radius Oatmeal"
"40",0.002524,86,"40 "King Rosy Sunglasses"
"1542",0.002524,86,"1542 "CDR Tomato Sauce"
"499",0.002524,86,"499 "Tell Tale Mushrooms"
"670",0.002524,86,"670 "Gorilla String Cheese"
"489",0.002495,85,"489 "Tell Tale Onions"
"169",0.002495,85,"169 "Robust Monthly Home Magazine"
"1481",0.002495,85,"1481 "Fort West Salsa Dip"
"218",0.002495,85,"218 "Best Choice BBQ Potato Chips"
"1072",0.002495,85,"1072 "High Quality Plastic Spoons"
"91",0.002495,85,"91 "Golden Frozen Pepperoni Pizza"
"63",0.002495,85,"63 "Red Spade Chicken Hot Dogs"
"1079",0.002495,85,"1079 "High Quality 75 Watt Lightbulb"
"1439",0.002495,85,"1439 "Hermanos Dried Mushrooms"
"727",0.002466,84,"727 "Imagine Frozen Cauliflower"
"1086",0.002466,84,"1086 "High Quality Paper Towels"
"64",0.002466,84,"64 "Red Spade Pimento Loaf"
"566",0.002466,84,"566 "Atomic Malted Milk Balls"
"178",0.002466,84,"178 "High Top Onions"
"564",0.002466,84,"564 "Atomic Tasty Candy Bar"
"1517",0.002466,84,"1517 "Top Measure Chardonnay Wine"
"60",0.002466,84,"60 "Club Whole Milk"
"578",0.002466,84,"578 "Walrus Light Wine"
"257",0.002466,84,"257 "Choice Bubble Gum"
"1522",0.002466,84,"1522 "Top Measure Light Beer"
"1050",0.002466,84,"1050 "PigTail Lemon Popsicles"
"149",0.002466,84,"149 "Denny Soft Napkins"
"1148",0.002436,83,"1148 "Tri-State Fuji Apples"
"1558",0.002436,83,"1558 "CDR Extra Chunky Peanut Butter"
"621",0.002436,83,"621 "Landslide Apple Preserves"
"464",0.002436,83,"464 "Red Wing Scented Toilet Tissue"
"222",0.002436,83,"222 "Best Choice Chocolate Chip Cookies"
"1040",0.002436,83,"1040 "PigTail Lime Popsicles"
"1537",0.002436,83,"1537 "CDR French Roast Coffee"
"1410",0.002407,82,"1410 "Sunset Scissors"
"695",0.002407,82,"695 "Cutting Edge Sliced Turkey"
"591",0.002377,81,"591 "Colony Bagels"
"201",0.002377,81,"201 "High Top Plums"
"55",0.002348,80,"55 "Club Large Curd Cottage Cheese"
"42",0.002319,79,"42 "Queen City Map"
"1017",0.002319,79,"1017 "National Small Eggs"
"594",0.002319,79,"594 "Landslide Sesame Oil"
"614",0.002319,79,"614 "Landslide Apple Jelly"
"1249",0.002319,79,"1249 "Plato Grape Jelly"
"1267",0.002289,78,"1267 "Pleasant Canned String Beans"
"592",0.002289,78,"592 "Colony Blueberry Muffins"
"1117",0.002260,77,"1117 "Tri-State Green Pepper"
"1144",0.002231,76,"1144 "Tri-State Canned Peanuts"
"113",0.002231,76,"113 "Faux Products Silky Smooth Hair Conditioner"
"1464",0.002055,70,"1464 "Amigo Lox"
"1",0.001585,54,"1 "Washington Berry Juice"
"1559",0.001262,43,"1559 "CDR Apple Preserves"
"405;355",0.000352,12,"405 "Big Time Apple Cinnamon Waffles;355 "Carlson Low Fat Sour Cream"
"232;282",0.000323,11,"232 "Best Choice Salsa Dip;282 "Great Wheat Bread"
"1235;486",0.000323,11,"1235 "Plato Strawberry Jelly;486 "Tell Tale New Potatos"
"345;395",0.000294,10,"345 "Better Fancy Canned Clams;395 "Big Time Frozen Chicken Breast"
"132;498",0.000294,10,"132 "Denny 60 Watt Lightbulb;498 "Tell Tale Tomatos"
"132;1490",0.000294,10,"132 "Denny 60 Watt Lightbulb;1490 "Fort West Sesame Crackers"
